id,text,parent
NPU19720,Catecholamine metabolite,NPU00000
NPU19737,"Collagen I, cross-linked C-terminal telopeptide fragments",NPU00000
NPU19738,"Collagen I, cross-linked C-terminal telopeptide-fragments, metalloproteinase-generated",NPU00000
NPU19744,Corticotropin,NPU00000
NPU19748,C-reactive protein,NPU00000
NPU19749,Creatine kinase BB,NPU00000
NPU19750,Creatine kinase MB,NPU00000
NPU19751,Creatine kinase MM,NPU00000
NPU19763,Ferritin,NPU00000
NPU19764,Ferroxidase,NPU00000
NPU19765,Fetoprotein,NPU00000
NPU19766,Fetoprotein,NPU00000
NPU19780,Gliacell protein S-100b,NPU00000
NPU19781,Gliacell protein S-100b,NPU00000
NPU19785,Glucagon,NPU00000
NPU19788,Haptoglobin,NPU00000
NPU19790,Immune complexes,NPU00000
NPU19791,Immunoglobulin A,NPU00000
NPU19792,Immunoglobulin A,NPU00000
NPU19793,Immunoglobulin A,NPU00000
NPU19794,Immunoglobulin A,NPU00000
NPU19795,Immunoglobulin A,NPU00000
NPU19796,Immunoglobulin A,NPU00000
NPU19797,Immunoglobulin A,NPU00000
NPU19798,Immunoglobulin D,NPU00000
NPU19799,Immunoglobulin D,NPU00000
NPU19800,Immunoglobulin D,NPU00000
NPU19801,Immunoglobulin D,NPU00000
NPU19802,Immunoglobulin E,NPU00000
NPU19803,Immunoglobulin E,NPU00000
NPU19804,Immunoglobulin E,NPU00000
NPU19805,Immunoglobulin E,NPU00000
NPU19806,Immunoglobulin G subclasses,NPU00000
NPU19807,Immunoglobulin G,NPU00000
NPU19808,Immunoglobulin G,NPU00000
NPU19809,Immunoglobulin G,NPU00000
NPU19810,Immunoglobulin G,NPU00000
NPU19811,Immunoglobulin G/Albumin,NPU00000
NPU19812,Immunoglobulin G,NPU00000
NPU19813,Immunoglobulin G,NPU00000
NPU19814,Immunoglobulin G,NPU00000
NPU19815,Immunoglobulin G,NPU00000
NPU19816,Immunoglobulin G,NPU00000
NPU19817,Immunoglobulin G1,NPU00000
NPU19818,Immunoglobulin G2,NPU00000
NPU19819,Immunoglobulin G3,NPU00000
NPU19820,Immunoglobulin G4,NPU00000
NPU19821,Immunoglobulin M,NPU00000
NPU19822,Immunoglobulin M,NPU00000
NPU19823,Immunoglobulin M,NPU00000
NPU19824,Immunoglobulin M,NPU00000
NPU19825,Immunoglobulin M,NPU00000
NPU19826,Immunoglobulin M,NPU00000
NPU19827,Inhibin A,NPU00000
NPU19828,Inhibin B,NPU00000
NPU19829,Insulin-like growth factor I,NPU00000
NPU19830,Insulinlike growthfactor-binding protein 3,NPU00000
NPU19831,Kappa chain(Ig)/Lambda chain(Ig),NPU00000
NPU19832,Kappa chain(Ig),NPU00000
NPU19833,Kappa chain(Ig),NPU00000
NPU19834,Lambda chain(Ig),NPU00000
NPU19835,Lambda chain(Ig),NPU00000
NPU19837,Leptin,NPU00000
NPU19840,Lipoprotein(a),NPU00000
NPU19842,Lysozyme,NPU00000
NPU19843,Mannose-binding lectin,NPU00000
NPU19844,M-component,NPU00000
NPU19845,M-component,NPU00000
NPU19846,M-component,NPU00000
NPU19847,M-component,NPU00000
NPU19848,M-component,NPU00000
NPU19849,M-component,NPU00000
NPU19851,Methoxyadrenalinium,NPU00000
NPU19852,Methoxynoradrenalinium,NPU00000
NPU19853,Methylhistamine,NPU00000
NPU19854,Methylhistamine,NPU00000
NPU19856,Microglobulin,NPU00000
NPU19857,Microglobulin,NPU00000
NPU19858,Microglobulin,NPU00000
NPU19862,Mycophenolate,NPU00000
NPU19864,Myeloperoxidase,NPU00000
NPU19865,Myoglobin,NPU00000
NPU19866,Myoglobin,NPU00000
NPU19868,Neuron specific enolase,NPU00000
NPU19873,Orosomucoid,NPU00000
NPU19874,Osteocalcin,NPU00000
NPU19878,Parathyrin,NPU00000
NPU19879,Parathyrin,NPU00000
NPU19880,Parathyrin+Fragments,NPU00000
NPU19881,Parathyrin+Fragments,NPU00000
NPU19884,Pentagastrin,NPU00000
NPU19889,Phytomenadione,NPU00000
NPU19892,"Procollagen I, C-terminal propeptid",NPU00000
NPU19893,"Procollagen I, N-terminal propeptid",NPU00000
NPU19894,"Procollagen III, N-terminal propeptid",NPU00000
NPU19895,Procollagen I,NPU00000
NPU19896,Procollagen III,NPU00000
NPU19897,Prolactin,NPU00000
NPU19903,Renin,NPU00000
NPU19910,Somatotropin,NPU00000
NPU19915,Tetranectin,NPU00000
NPU19916,Thyroglobulin,NPU00000
NPU19917,Thyroxine binding globulin,NPU00000
NPU19921,Transthyretin,NPU00000
NPU19923,"Troponin I, cardiac muscle",NPU00000
NPU19924,"Troponin T, cardiac muscle",NPU00000
NPU19925,Trypsin,NPU00000
NPU19927,Tumor necrosis factor-alpha,NPU00000
NPU19930,Vasopressin,NPU00000
NPU19933,Zirconium,NPU00000
NPU19936,"Amylase, macroform",NPU00000
NPU19937,Erythrocytes,NPU00000
NPU19938,Leukocytes,NPU00000
NPU19946,Calcitonin,NPU00000
NPU19947,Cyclic citrullinated peptide antibody,NPU00000
NPU19948,Alanine transaminase,NPU00000
NPU19949,Amylase,NPU00000
NPU19950,Amylase,NPU00000
NPU19951,Amylase,NPU00000
NPU19952,Amylase,NPU00000
NPU19953,Amylase,NPU00000
NPU19954,Amylase,NPU00000
NPU19955,Amylase,NPU00000
NPU19956,Amylase,NPU00000
NPU19957,Amylase,NPU00000
NPU19958,Amylase,NPU00000
NPU19959,Amylase,NPU00000
NPU19960,Amylase,NPU00000
NPU19961,Amylase,NPU00000
NPU19962,Amylase,NPU00000
NPU19963,Amylase,NPU00000
NPU19964,Amylase,NPU00000
NPU19965,Amylase,NPU00000
NPU19966,Aspartate transaminase,NPU00000
NPU19967,Aspartate transaminase,NPU00000
NPU19970,Creatine kinase,NPU00000
NPU19971,Creatine kinase,NPU00000
NPU19972,Glutamyltransferase,NPU00000
NPU19973,Glutamyltransferase,NPU00000
NPU19974,Lactate dehydrogenase,NPU00000
NPU19975,Lactate dehydrogenase,NPU00000
NPU19976,Lactate dehydrogenase,NPU00000
NPU19977,Lactate dehydrogenase,NPU00000
NPU19978,Lactate dehydrogenase,NPU00000
NPU19979,Lactate dehydrogenase,NPU00000
NPU19980,Alanine transaminase,NPU00000
NPU19981,Alanine transaminase,NPU00000
NPU19984,"Amylase, pancreatic type",NPU00000
NPU19985,"Amylase, pancreatic type",NPU00000
NPU19986,"Amylase, pancreatic type",NPU00000
NPU19987,"Amylase, pancreatic type",NPU00000
NPU19988,Amylase,NPU00000
NPU19989,Amylase,NPU00000
NPU19990,Amylase,NPU00000
NPU19991,Amylase,NPU00000
NPU19992,Amylase,NPU00000
NPU19993,Amylase,NPU00000
NPU19994,Amylase,NPU00000
NPU19995,Amylase,NPU00000
NPU19996,Amylase,NPU00000
NPU19997,Amylase,NPU00000
NPU19998,Amylase,NPU00000
NPU19999,Amylase,NPU00000
NPU20004,Parathyrin related protein,NPU00000
NPU20008,Carbamide,NPU00000
NPU20009,Porphyrins,NPU00000
NPU20010,Adrenalinium+noradrenalinium,NPU00000
NPU20039,Chloride,NPU00000
NPU20040,Urate,NPU00000
NPU20041,Thyroid peroxidase antibody,NPU00000
NPU20075,Histamine,NPU00000
NPU20181,Insulin,NPU00000
NPU20182,Insulin,NPU00000
NPU20188,Histamine,NPU00000
NPU20189,Anion gap(excl. K+),NPU00000
NPU20194,Bilirubins,NPU00000
NPU20195,Urine,NPU00000
NPU20196,Urine,NPU00000
NPU20199,Methaemoglobin,NPU00000
NPU21522,Brain natriuretic peptide,NPU00000
NPU21523,Granulocytes,NPU00000
NPU21524,Granulocytes,NPU00000
NPU21525,Granulocytes,NPU00000
NPU21529,Hydroxyprogesterone,NPU00000
NPU21530,Glucose,NPU00000
NPU21531,Glucose,NPU00000
NPU21532,Glucose,NPU00000
NPU21533,Glucose,NPU00000
NPU21534,Saccharomyces cerevisiae antibody,NPU00000
NPU21537,Methoxyadrenalinium/Creatininium,NPU00000
NPU21538,Methoxynoradrenalinium/Creatininium,NPU00000
NPU21539,Adrenalinium/Creatininium,NPU00000
NPU21540,Noradrenalinium/Creatininium,NPU00000
NPU21541,Dementia markers,NPU00000
NPU21544,"Alkaline phosphatase, bone type",NPU00000
NPU21545,"Alkaline phosphatase, liver canaliculus type",NPU00000
NPU21546,"Alkaline phosphatase, liver endothelial type",NPU00000
NPU21547,"Alkaline phosphatase, liver type",NPU00000
NPU21548,"Alkaline phosphatase, placental type",NPU00000
NPU21549,"Alkaline phosphatase, intestinal type",NPU00000
NPU21550,"Alkaline phosphatase, 'other' type",NPU00000
NPU21551,Alkaline phosphatase type,NPU00000
NPU21552,Sweat,NPU00000
NPU21556,Creatininium,NPU00000
NPU21562,Insulin-like growth factor I,NPU00000
NPU21563,Somatotropin,NPU00000
NPU21567,Follitropin,NPU00000
NPU21570,Somatotropin,NPU00000
NPU21571,Pro-brain natriuretic peptide(1-76),NPU00000
NPU21572,Faeces,NPU00000
NPU21573,Homogentisate,NPU00000
NPU21574,Lactate+Pyruvate,NPU00000
NPU21575,Lactate+Pyruvate,NPU00000
NPU21576,Procalcitonin,NPU00000
NPU21578,Nitrite,NPU00000
NPU21579,Prostata specific antigen,NPU00000
NPU21599,Insulin-like growth factor I,NPU00000
NPU21600,Insulin-like growth factor I,NPU00000
NPU21601,Insulin-like growth factor I,NPU00000
NPU21602,Insulin-like growth factor I,NPU00000
NPU21603,Insulin-like growth factor I,NPU00000
NPU21604,Insulin-like growth factor I,NPU00000
NPU21605,Glucose,NPU00000
NPU21616,Choriogonadotropin beta-chain,NPU00000
NPU21620,Rheumatoid factor antibody,NPU00000
NPU21621,Glucose,NPU00000
NPU21622,Cyclic GMP,NPU00000
NPU21623,Hydroxyprogesterone,NPU00000
NPU21624,Hydroxyprogesterone secretion,NPU00000
NPU21625,Cortisol,NPU00000
NPU21626,Cortisol,NPU00000
NPU21627,Adrenalinium,NPU00000
NPU21628,Adrenalinium,NPU00000
NPU21629,Adrenalinium,NPU00000
NPU21630,Adrenalinium,NPU00000
NPU21631,Adrenalinium,NPU00000
NPU21632,Renin,NPU00000
NPU21633,Renin,NPU00000
NPU21634,Aldosterone,NPU00000
NPU21635,Aldosterone,NPU00000
NPU21636,Aldosterone,NPU00000
NPU21637,Aldosterone,NPU00000
NPU21638,Aldosterone,NPU00000
NPU21639,Aldosterone,NPU00000
NPU21640,Aldosterone,NPU00000
NPU21641,Aldosterone,NPU00000
NPU21642,Aldosterone,NPU00000
NPU21643,Aldosterone secretion,NPU00000
NPU21644,Somatotropin,NPU00000
NPU21645,Somatotropin,NPU00000
NPU21646,Somatotropin,NPU00000
NPU21647,Somatotropin,NPU00000
NPU21648,Somatotropin,NPU00000
NPU21649,Somatotropin,NPU00000
NPU21650,Somatotropin,NPU00000
NPU21651,Androsterone,NPU00000
NPU21652,Etiocholanolone,NPU00000
NPU21653,Prasterone,NPU00000
NPU21654,Hydroxyandrosterone,NPU00000
NPU21655,"Androsten-3-beta,16-alpha-diol-17-one",NPU00000
NPU21656,Pregnanediol,NPU00000
NPU21657,Pregnanetriol,NPU00000
NPU21658,Ketoandrostenediol,NPU00000
NPU21659,"Androstene-3,16,17-triol",NPU00000
NPU21660,Dihydroxypregn-5-en-20-one,NPU00000
NPU21661,"Pregnane-3-alpha,17-alpha-diol-20-one",NPU00000
NPU21662,Tetrahydro-11-dexoxycortisol,NPU00000
NPU21663,Pregnanetriolone,NPU00000
NPU21664,Tetrahydrocortison,NPU00000
NPU21665,Alphadolone,NPU00000
NPU21666,Tetrahydrocorticosterone,NPU00000
NPU21667,Tetrahydrocorticosterone,NPU00000
NPU21668,Tetrahydrocortisol,NPU00000
NPU21669,Allotetrahydrocortisol,NPU00000
NPU21670,Cortolone,NPU00000
NPU21671,Cortolone,NPU00000
NPU21672,Steroid metabolite,NPU00000
NPU21682,Glucagon,NPU00000
NPU21683,Lipid,NPU00000
NPU21687,Lipoprotein(a),NPU00000
NPU21689,Glucose,NPU00000
NPU21690,Haemoglobin H,NPU00000
NPU21691,Orosomucoid,NPU00000
NPU21693,"Amylase, pancreatic type",NPU00000
NPU21694,Prolactin,NPU00000
NPU21695,Albumin,NPU00000
NPU21696,Hydroxybutyrate,NPU00000
NPU21706,Eosinophilocytes,NPU00000
NPU21708,Amyloid Protein SAA,NPU00000
NPU21710,Iohexol,NPU00000
NPU21712,Lymphocytes,NPU00000
NPU21715,"Collagen I, cross-linked C-terminal telopeptide fragments",NPU00000
NPU21718,Macroglobulin,NPU00000
NPU21719,Melatonin,NPU00000
NPU21720,Neuron specific enolase,NPU00000
NPU21725,Pregnancy-associated alpha-Plasma Protein,NPU00000
NPU21726,Prostaglandin-D-synthase,NPU00000
NPU21728,Cerebrospinal fluid,NPU00000
NPU21729,Cerebrospinal fluid,NPU00000
NPU21730,Rheumatoid factor antibody,NPU00000
NPU21734,Prostaglandin-D-synthase,NPU00000
NPU21736,Interleukin-1 beta,NPU00000
NPU21737,Interleukin-10,NPU00000
NPU21738,Interleukin-12,NPU00000
NPU21739,Interleukin-2,NPU00000
NPU21740,Interleukin-4,NPU00000
NPU21741,Interleukin-5,NPU00000
NPU21742,Interleukin-6,NPU00000
NPU21743,Interleukin-8,NPU00000
NPU21744,Tumor necrosis factor-alpha,NPU00000
NPU21745,Interleukin-1 beta,NPU00000
NPU21746,Interleukin-10,NPU00000
NPU21756,Interleukin-12,NPU00000
NPU21757,Interleukin-2,NPU00000
NPU21758,Interleukin-4,NPU00000
NPU21759,Interleukin-5,NPU00000
NPU21760,Interleukin-6,NPU00000
NPU21761,Interleukin-8,NPU00000
NPU22023,Acid base status,NPU00000
NPU22024,Base excess,NPU00000
NPU22025,Carbon dioxide,NPU00000
NPU22026,Carbon dioxide,NPU00000
NPU22027,Carbon dioxide,NPU00000
NPU22028,Carbon dioxide,NPU00000
NPU22029,Deoxyhaemoglobin,NPU00000
NPU22030,Hydrogen carbonate,NPU00000
NPU22031,Hydrogen carbonate,NPU00000
NPU22032,Hydrogen ion,NPU00000
NPU22033,Hydrogen ion,NPU00000
NPU22034,Hydrogen ion,NPU00000
NPU22035,Hydrogen ion,NPU00000
NPU22036,Oxygen,NPU00000
NPU22037,Oxygen,NPU00000
NPU22038,Oxygen,NPU00000
NPU22039,Oxygen,NPU00000
NPU22040,Oxygen,NPU00000
NPU22041,Oxyhaemoglobin,NPU00000
NPU22042,Acid base status,NPU00000
NPU22043,Base excess,NPU00000
NPU22044,Carbon dioxide,NPU00000
NPU22045,Carbon dioxide,NPU00000
NPU22046,Carbon dioxide,NPU00000
NPU22047,Carbon dioxide,NPU00000
NPU22048,Deoxyhaemoglobin,NPU00000
NPU22049,Hydrogen carbonate,NPU00000
NPU22050,Hydrogen carbonate,NPU00000
NPU22051,Hydrogen ion,NPU00000
NPU22052,Hydrogen ion,NPU00000
NPU22053,Hydrogen ion,NPU00000
NPU22054,Hydrogen ion,NPU00000
NPU22055,Oxygen,NPU00000
NPU22056,Oxygen,NPU00000
NPU22057,Oxygen,NPU00000
NPU22058,Oxygen,NPU00000
NPU22059,Oxygen,NPU00000
NPU22060,Oxyhaemoglobin,NPU00000
NPU22062,Leukocytes,NPU00000
NPU22065,Eosinophilocytes,NPU00000
NPU22066,Keratine antibody,NPU00000
NPU22067,Deoxyhaemoglobin,NPU00000
NPU22069,Glucose,NPU00000
NPU22070,Glucose,NPU00000
NPU22071,Glucose,NPU00000
NPU22072,Glucose,NPU00000
NPU22073,Glucose,NPU00000
NPU22074,Glucose,NPU00000
NPU22075,Glucose,NPU00000
NPU22076,Glucose,NPU00000
NPU22077,Glucose,NPU00000
NPU22078,Glucose,NPU00000
NPU22079,Glucose,NPU00000
NPU22080,Glucose,NPU00000
NPU22081,Glucose,NPU00000
NPU22082,Glucose,NPU00000
NPU22083,Glucose,NPU00000
NPU22084,Glucose,NPU00000
NPU22085,Glucose,NPU00000
NPU22086,Glucose,NPU00000
NPU22087,Glucose,NPU00000
NPU22088,Glucose,NPU00000
NPU22089,Glucose,NPU00000
NPU22090,Cortisol,NPU00000
NPU22091,Cortisol,NPU00000
NPU22093,Alloisoleucine,NPU00000
NPU22094,,NPU00000
NPU22095,Glucose,NPU00000
NPU22097,Lactate,NPU00000
NPU22098,Lactate,NPU00000
NPU22099,Glucose,NPU00000
NPU22100,Glucose,NPU00000
NPU22101,Glucose,NPU00000
NPU22102,Glucose,NPU00000
NPU22103,Glucose,NPU00000
NPU22104,Glucose,NPU00000
NPU22105,Glucose,NPU00000
NPU22106,Glucose,NPU00000
NPU22107,Glucose,NPU00000
NPU22108,Glucose,NPU00000
NPU22109,Glucose,NPU00000
NPU22110,Glucose,NPU00000
NPU22111,Glucose,NPU00000
NPU22112,Glucose,NPU00000
NPU22113,Glucose,NPU00000
NPU22114,Glucose,NPU00000
NPU22115,Glucose,NPU00000
NPU22116,Glucose,NPU00000
NPU22117,Glucose,NPU00000
NPU22118,Glucose,NPU00000
NPU22119,Glucose,NPU00000
NPU22120,Glucose,NPU00000
NPU22121,Glucose,NPU00000
NPU22122,Glucose,NPU00000
NPU22123,Glucose,NPU00000
NPU22124,Glucose,NPU00000
NPU22125,Glucose,NPU00000
NPU22126,Glucose,NPU00000
NPU22127,Glucose,NPU00000
NPU22128,Glucose,NPU00000
NPU22129,Glucose,NPU00000
NPU22130,Glucose,NPU00000
NPU22131,Glucose,NPU00000
NPU22132,Glucose,NPU00000
NPU22133,Glucose,NPU00000
NPU22134,Glucose,NPU00000
NPU22135,Glucose,NPU00000
NPU22136,Glucose,NPU00000
NPU22137,Glucose,NPU00000
NPU22138,Glucose,NPU00000
NPU22139,Glucose,NPU00000
NPU22140,Glucose,NPU00000
NPU22141,Glucose,NPU00000
NPU22142,Glucose,NPU00000
NPU22143,Glucose,NPU00000
NPU22144,Basophilocytes+Eosinophilocytes+Monocytes,NPU00000
NPU22147,Aliphatic carboxylate(C<sub>6</sub>-C<sub>20</sub>),NPU00000
NPU22157,Pregnancy-associated alpha-Plasma Protein,NPU00000
NPU22271,Microtubule-associated protein tau,NPU00000
NPU22272,Amyloid beta-protein,NPU00000
NPU22273,Phosphorylated microtubule-associated protein tau,NPU00000
NPU22275,"Acid phosphatase, prostatic type",NPU00000
NPU22276,Amylase,NPU00000
NPU22277,Amylase,NPU00000
NPU22278,Aspartate transaminase,NPU00000
NPU22279,Aspartate transaminase,NPU00000
NPU22280,Creatine kinase,NPU00000
NPU22281,Creatine kinase,NPU00000
NPU22282,Glutamyltransferase,NPU00000
NPU22283,Glutamyltransferase,NPU00000
NPU22284,Glutamyltransferase,NPU00000
NPU22285,Glutamyltransferase,NPU00000
NPU22286,Lactate dehydrogenase,NPU00000
NPU22287,Lactate dehydrogenase,NPU00000
NPU22288,Lactate dehydrogenase,NPU00000
NPU22289,Lactate dehydrogenase,NPU00000
NPU22290,Lactate dehydrogenase,NPU00000
NPU22291,Prolactin,NPU00000
NPU22292,Prolactin,NPU00000
NPU22293,Prolactin,NPU00000
NPU22294,Protirelin,NPU00000
NPU22295,Octreotide,NPU00000
NPU22296,Prolactin secretion,NPU00000
NPU22297,Prolactin secretion,NPU00000
NPU22298,Myoglobin,NPU00000
NPU22299,Apolipoprotein B,NPU00000
NPU23335,Calcitriol,NPU00000
NPU23484,Cholinesterase,NPU00000
NPU23745,Cystatin C,NPU00000
NPU24053,Glucose,NPU00000
NPU24559,Immunoglobulin A,NPU00000
NPU24560,Immunoglobulin A,NPU00000
NPU24562,Immunoglobulin D,NPU00000
NPU24564,Immunoglobulin M,NPU00000
NPU24759,Melatonin,NPU00000
NPU24849,Microglobulin,NPU00000
DNK25233,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25234,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25235,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25236,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25237,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25238,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25239,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25240,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25241,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25242,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25243,Osmotic pressure reaction,NPU00000
DNK25244,Osmotic pressure reaction,NPU00000
DNK25249,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25250,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25251,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25252,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25253,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25254,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25255,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25256,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25257,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25258,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25292,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25293,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25294,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25295,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25296,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25297,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25298,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25299,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25300,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25301,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25302,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25303,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25304,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25305,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25306,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25307,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25308,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25309,Free Haemoglobin/all Haemoglobin,NPU00000
DNK25672,Acid phosphatase,NPU00000
NPU26171,Prolactin,NPU00000
NPU26172,Prolactin,NPU00000
NPU26173,Prolactin,NPU00000
NPU26174,Prolactin,NPU00000
NPU26175,Prolactin,NPU00000
NPU26176,Prolactin,NPU00000
NPU26177,Prolactin,NPU00000
NPU26178,Prolactin,NPU00000
NPU26261,Retinol binding protein,NPU00000
NPU26304,Sexual-hormone-binding-globulin,NPU00000
NPU26320,Somatotropin,NPU00000
NPU26322,Somatotropin,NPU00000
NPU26329,Somatotropin,NPU00000
NPU26332,Somatotropin,NPU00000
NPU26334,Somatotropin,NPU00000
NPU26405,Tetracosactide,NPU00000
NPU26470,Transferrin,NPU00000
NPU26602,Interleukin-12 subunit p70,NPU00000
NPU26603,Interleukin-12 subunit p70,NPU00000
NPU26604,Interleukin-6,NPU00000
NPU26605,Interleukin-8,NPU00000
NPU26606,Interferon gamma,NPU00000
NPU26607,Interferon gamma,NPU00000
NPU26608,Transforming Growth Factor beta,NPU00000
NPU26609,Transforming Growth Factor beta,NPU00000
NPU26610,Granulocyte-Macrophage Colony-Stimulating Factor,NPU00000
NPU26611,Somatotropin,NPU00000
NPU26612,Somatotropin,NPU00000
NPU26613,Leukocyte elastase antibody,NPU00000
NPU26614,Lactoferrin antibody,NPU00000
NPU26615,Lysozyme antibody,NPU00000
NPU26616,DNA(double stranded) antibody,NPU00000
NPU26617,Calcitonin,NPU00000
NPU26618,Calcitonin,NPU00000
NPU26619,Calcitonin,NPU00000
NPU26620,Calcitonin,NPU00000
NPU26623,Galactose,NPU00000
NPU26624,Galactose,NPU00000
NPU26625,Galactose,NPU00000
NPU26626,Galactose,NPU00000
NPU26627,Azurocidin antibody,NPU00000
NPU26628,Desmoglein 1 antibody,NPU00000
NPU26629,Desmoglein 3 antibody,NPU00000
NPU26630,Saccharomyces cerevisiae antibody,NPU00000
NPU26631,Metamyelocytes+Myelocytes+Promyelocytes,NPU00000
NPU26632,Prostaglandin-D-synthase,NPU00000
NPU26639,Interferon gamma release,NPU00000
NPU26640,Interferon gamma release,NPU00000
NPU26648,Heterophile Antibodies,NPU00000
NPU26649,Tocopherol,NPU00000
NPU26656,Leukocytes,NPU00000
NPU26657,Leukocytes,NPU00000
NPU26658,Leukocytes,NPU00000
NPU26659,Leukocytes,NPU00000
NPU26660,Leukocytes,NPU00000
NPU26661,Leukocytes,NPU00000
NPU26662,Leukocytes,NPU00000
NPU26663,Leukocytes,NPU00000
NPU26664,Leukocytes,NPU00000
NPU26665,Leukocytes,NPU00000
NPU26666,Leukocytes,NPU00000
NPU26667,Leukocytes,NPU00000
NPU26668,Dopamine/Creatininium,NPU00000
NPU26671,Tocopherol,NPU00000
NPU26672,Adiponectin,NPU00000
NPU26673,Ghrelin,NPU00000
NPU26675,Somatotropin,NPU00000
NPU26695,Fructose tolerance,NPU00000
NPU26718,"Amylase, pancreatic type",NPU00000
NPU26719,"Amylase, pancreatic type",NPU00000
NPU26733,Kappa chain(Ig),NPU00000
NPU26734,Lambda chain(Ig),NPU00000
NPU26735,Kappa chain(Ig)(free)/Lambda chain(Ig)(free),NPU00000
NPU26755,"Collagen I, cross-linked N-terminal telopeptide fragments",NPU00000
NPU26756,Carbohydrates,NPU00000
NPU26757,"Troponin T, cardiac muscle",NPU00000
NPU26766,Coproporphyrin I,NPU00000
NPU26767,Coproporphyrin III,NPU00000
NPU26768,Heptacarboxylic porphyrin,NPU00000
NPU26769,Hexacarboxylic porphyrin,NPU00000
NPU26770,Pentacarboxylic porphyrin,NPU00000
NPU26771,Uroporphyrin I,NPU00000
NPU26772,Uroporphyrin III,NPU00000
NPU26773,Porphyrin type,NPU00000
NPU26774,Protoporphyrin,NPU00000
NPU26776,M-component,NPU00000
NPU26778,Plasma,NPU00000
NPU26779,Oxygen,NPU00000
NPU26783,Immunoglobulin A production,NPU00000
NPU26784,Immunoglobulin A/Albumin,NPU00000
NPU26785,Immunoglobulin M production,NPU00000
NPU26786,Immunoglobulin M/Albumin,NPU00000
NPU26787,14-3-3 protein,NPU00000
NPU26788,Fetoprotein,NPU00000
NPU26792,Lactate dehydrogenase,NPU00000
NPU26795,Hematopoietic Stem Cells,NPU00000
NPU26796,Thrombocytes,NPU00000
NPU26805,Mannose-binding lectin,NPU00000
NPU26810,Hydroxyergocalciferol,NPU00000
NPU26811,Pro-brain natriuretic peptide(1-76),NPU00000
NPU26813,Thrombocytes,NPU00000
NPU26814,Calprotectin,NPU00000
NPU26838,Antitrypsin,NPU00000
NPU26847,Interferon gamma release,NPU00000
NPU26848,Haemoglobin Scavenger receptor,NPU00000
NPU26849,ADAMTS13 protein,NPU00000
NPU26850,ADAMTS13 antibody,NPU00000
NPU26851,Mercury/Creatininium,NPU00000
NPU26852,Proinsulin C-peptide,NPU00000
NPU26853,Proinsulin C-peptide,NPU00000
NPU26855,Kappa chain(Ig),NPU00000
NPU26856,Lambda chain(Ig),NPU00000
NPU26857,Triglyceride,NPU00000
NPU26860,Transcobalamins,NPU00000
NPU26864,Mitotane,NPU00000
NPU26865,Leukocyte type,NPU00000
NPU26866,Leukocyte type,NPU00000
NPU26867,Leukocyte type,NPU00000
NPU26868,Leukocyte type,NPU00000
NPU26869,Mitotane,NPU00000
NPU26873,Rheumatoid factor antibody,NPU00000
NPU26874,Rheumatoid factor antibody,NPU00000
NPU26875,Rheumatoid factor antibody,NPU00000
NPU26878,Hydrogen ion,NPU00000
NPU26879,Haemoglobin,NPU00000
NPU26880,Haemoglobin,NPU00000
NPU26897,Catecholamines,NPU00000
NPU26898,Lysozyme,NPU00000
NPU26899,Homocysteine,NPU00000
NPU26900,Methylmalonate,NPU00000
NPU26901,Aminolevulinate/Creatininium,NPU00000
NPU26902,Chromogranin A,NPU00000
